,home_overall_rating,away_overall_rating,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
69,0.8835257082896117,0.8052083333333333,0.06975490196078432,0.24014869888475834,0.14384800965018094,1,0,0
70,0.0,0.0,0.0,0.0,0.0,0,0,1
71,0.6453305351521511,0.7541666666666667,0.10313725490196078,0.2141263940520446,0.07346200241254523,0,1,0
72,0.8195173137460651,0.653125,0.08107843137254901,0.20371747211895908,0.1169481302774427,0,0,1
73,0.7691500524658972,0.6479166666666667,0.08436274509803922,0.21858736059479553,0.09755729794933655,1,0,0
74,0.8530954879328436,0.90625,0.12980392156862744,0.21933085501858735,0.060916767189384796,1,0,0
75,0.8877229800629591,0.8895833333333333,0.08651960784313725,0.21635687732342007,0.1008745476477684,0,0,1
76,0.8866736621196223,0.8395833333333333,0.08269607843137255,0.21970260223048324,0.10690591073582628,1,0,0
77,0.85099685204617,0.915625,0.21730392156862743,0.23085501858736057,0.045355850422195414,0,0,1
78,0.9003147953830011,0.8156249999999999,0.053333333333333344,0.36951672862453533,0.33172496984318456,1,0,0
79,0.0,0.0,0.0,0.0,0.0,0,1,0
80,0.6684155299055614,0.6541666666666667,0.07823529411764706,0.22750929368029738,0.10826296743063935,0,0,1
81,0.8142707240293809,0.725,0.09068627450980392,0.1991078066914498,0.09710494571773222,1,0,0
82,0.8667366211962225,0.7708333333333334,0.07911764705882353,0.22081784386617098,0.11779252110977081,1,0,0
83,0.0,0.0,0.0,0.0,0.0,0,1,0
84,0.0,0.0,0.0,0.0,0.0,0,0,1
85,0.0,0.0,0.0,0.0,0.0,1,0,0
86,0.832109129066107,0.7635416666666667,0.061323529411764714,0.270631970260223,0.19074185765983112,1,0,0
87,0.7534102833158447,0.7583333333333333,0.09387254901960786,0.21598513011152412,0.0827804583835947,0,0,1
88,0.9727177334732424,0.8875,0.05764705882352941,0.30951672862453533,0.2540711700844391,1,0,0
89,0.0,0.0,0.0,0.0,0.0,1,0,0
90,0.9517313746065058,0.8624999999999999,0.056421568627450985,0.3226765799256505,0.27367310012062723,0,1,0
91,0.7303252885624344,0.896875,0.11725490196078432,0.21486988847583643,0.06589264173703258,0,0,1
92,0.0,0.0,0.0,0.0,0.0,0,0,1
93,0.8971668415529905,0.74375,0.08446078431372549,0.21933085501858735,0.10352834740651386,1,0,0
94,0.8132214060860441,0.8395833333333333,0.09901960784313726,0.21598513011152412,0.07895054282267791,0,0,1
95,0.0,0.0,0.0,0.0,0.0,0,1,0
96,0.0,0.0,0.0,0.0,0.0,0,0,1
97,0.0,0.0,0.0,0.0,0.0,0,0,1
98,0.0,0.0,0.0778921568627451,0.22230483271375462,0.11302774427020508,0,1,0
99,0.7355718782791186,0.928125,0.24142156862745098,0.2501858736059479,0.041284680337756334,0,1,0
100,0.776495278069255,0.9177083333333333,0.1991666666666667,0.21263940520446095,0.047919179734620024,0,1,0
101,0.8835257082896117,0.803125,0.06833333333333334,0.22676579925650558,0.16571170084439082,1,0,0
102,0.0,0.0,0.06348039215686274,0.25464684014869887,0.17732207478890227,1,0,0
103,0.7544596012591815,0.7989583333333333,0.1190686274509804,0.19509293680297396,0.06966224366706876,1,0,0
104,0.80797481636936,0.7614583333333333,0.07098039215686275,0.2386617100371747,0.14203860072376356,0,1,0
105,0.6159496327387198,0.6197916666666666,0.08573529411764705,0.21226765799256506,0.097708082026538,0,1,0
106,0.0,0.0,0.0,0.0,0.0,1,0,0
107,0.0,0.0,0.0,0.0,0.0,1,0,0
108,0.8132214060860441,0.7822916666666666,0.09573529411764706,0.19420074349442373,0.0922798552472859,1,0,0
109,0.8856243441762854,0.7177083333333333,0.06318627450980391,0.26527881040892193,0.1884800965018094,1,0,0
110,0.8142707240293809,0.9197916666666667,0.14705882352941174,0.2171003717472119,0.055820265379975864,0,1,0
111,0.9034627492130116,0.8520833333333333,0.08397058823529412,0.22267657992565057,0.1002714113389626,0,0,1
112,0.888772298006296,0.875,0.08627450980392158,0.2200743494423792,0.09650180940892641,0,1,0
113,0.8394543546694648,0.8072916666666666,0.07151960784313725,0.23345724907063195,0.1405307599517491,0,1,0
114,0.9286463798530955,0.8354166666666667,0.06102941176470589,0.29092936802973973,0.22677925211097708,1,0,0
115,0.7418677859391396,0.6427083333333333,0.08691176470588236,0.21895910780669145,0.09529553679131483,1,0,0
116,0.919202518363064,0.8208333333333333,0.06568627450980391,0.2620817843866171,0.18697225572979492,0,0,1
117,0.8961175236096538,0.7791666666666667,0.06985294117647059,0.24349442379182154,0.163751507840772,0,1,0
118,0.85099685204617,0.9197916666666667,0.26715686274509803,0.2442379182156134,0.0428226779252111,1,0,0
119,0.0,0.0,0.0,0.0,0.0,0,0,1
120,0.0,0.0,0.0,0.0,0.0,1,0,0
121,0.0,0.0,0.0,0.0,0.0,0,0,1
122,0.0,0.0,0.0,0.0,0.0,1,0,0
123,0.8226652675760756,0.8770833333333333,0.12245098039215685,0.21598513011152415,0.06746079613992763,0,0,1
124,0.8132214060860441,0.74375,0.08088235294117647,0.20557620817843866,0.11960193003618816,0,1,0
125,0.6589716684155299,0.7635416666666667,0.10676470588235293,0.21449814126394048,0.0707177322074789,0,1,0
126,0.7691500524658972,0.840625,0.21200980392156862,0.22899628252788104,0.04541616405307599,0,1,0
127,0.7597061909758657,0.6541666666666667,0.08647058823529412,0.21858736059479553,0.09318455971049458,1,0,0
128,0.7691500524658972,0.6520833333333333,0.0714705882352941,0.23420074349442377,0.1322376357056695,1,0,0
129,0.7576075550891921,0.7260416666666667,0.10289215686274508,0.21561338289962825,0.07352231604342582,0,1,0
130,0.7387198321091291,0.840625,0.1185294117647059,0.1948698884758364,0.07077804583835948,0,1,0
131,0.912906610703043,0.7125,0.052401960784313716,0.38104089219330856,0.3091073582629674,1,0,0
132,0.8058761804826863,0.890625,0.21691176470588236,0.23159851301115242,0.04680337756332931,1,0,0
133,0.7953830010493179,0.7927083333333333,0.07676470588235294,0.21078066914498142,0.1313329312424608,0,1,0
134,0.8688352570828961,0.8604166666666666,0.07882352941176471,0.22750929368029738,0.12424607961399277,1,0,0
135,0.0,0.0,0.0,0.0,0.0,1,0,0
136,0.0,0.0,0.07019607843137254,0.23382899628252785,0.1381182147165259,0,1,0
137,0.0,0.0,0.05946078431372549,0.2756877323420074,0.21562123039806996,1,0,0
138,0.0,0.0,0.1363235294117647,0.20408921933085503,0.059559710494571774,0,0,1
139,0.0,0.0,0.05352941176470588,0.34572490706319703,0.3166465621230398,1,0,0
140,0.0,0.0,0.07004901960784313,0.23308550185873605,0.14143546441495777,1,0,0
141,0.0,0.0,0.0,0.0,0.0,1,0,0
142,0.7649527806925499,0.8854166666666666,0.15588235294117647,0.20282527881040893,0.05609167671893847,0,0,1
143,0.0,0.0,0.08852941176470587,0.21858736059479553,0.08866103739445114,1,0,0
144,0.0,0.0,0.11995098039215686,0.21561338289962825,0.06245476477683957,1,0,0
145,0.5939139559286464,0.8635416666666667,0.1052941176470588,0.19635687732342005,0.07991556091676719,1,0,0
146,0.9244491080797482,0.7489583333333333,0.05647058823529411,0.31063197026022304,0.2744270205066345,1,0,0
147,0.0,0.0,0.06823529411764705,0.24014869888475834,0.14475271411338964,0,1,0
148,0.0,0.0,0.07235294117647058,0.23011152416356875,0.1290108564535585,1,0,0
149,0.7880377754459601,0.8802083333333334,0.09803921568627451,0.21672862453531597,0.08670084439083232,1,0,0
150,0.5897166841552991,0.75,0.10519607843137253,0.19910780669144978,0.07632689987937273,0,0,1
151,0.0,0.0,0.13333333333333336,0.2171003717472119,0.057599517490952955,1,0,0
152,0.8352570828961176,0.9708333333333333,0.35049019607843135,0.2853531598513011,0.03814837153196622,0,0,1
153,0.0,0.0,0.0,0.0,0.0,1,0,0
154,0.0,0.0,0.1075,0.2013382899628253,0.07418576598311218,1,0,0
155,0.55299055613851,0.8635416666666667,0.22965686274509806,0.2327137546468401,0.04324487334137515,0,1,0
156,0.5267576075550892,0.6739583333333333,0.09411764705882354,0.20297397769516728,0.08730398069963813,1,0,0
157,0.0,0.0,0.0,0.0,0.0,1,0,0
158,0.0,0.0,0.0,0.0,0.0,0,0,1
159,0.8237145855194125,0.8333333333333334,0.09166666666666666,0.1982156133828996,0.09740651387213509,1,0,0
160,0.0,0.0,0.0,0.0,0.0,0,1,0
161,0.0,0.0,0.0,0.0,0.0,0,1,0
162,0.8090241343126968,0.784375,0.09338235294117647,0.1971003717472119,0.0942400482509047,0,0,1
163,0.0,0.0,0.05700980392156863,0.2921933085501858,0.26990349819059106,1,0,0
164,0.8426023084994754,0.8458333333333333,0.12431372549019605,0.2169516728624535,0.06251507840772015,0,1,0
165,0.8520461699895069,0.7666666666666666,0.06607843137254903,0.23828996282527884,0.18184559710494572,1,0,0
166,0.8132214060860441,0.7927083333333333,0.09892156862745098,0.21598513011152412,0.07985524728588661,0,1,0
167,0.8824763903462749,0.9479166666666666,0.21274509803921568,0.224907063197026,0.0479794933655006,0,0,1
168,0.7313746065057712,0.8072916666666666,0.09073529411764707,0.21561338289962825,0.09031966224366708,0,0,1
169,0.0,0.0,0.07637254901960784,0.21821561338289963,0.12186369119420988,0,1,0
170,0.0,0.0,0.24803921568627452,0.24832713754646837,0.041254523522316046,0,0,1
171,0.0,0.0,0.0,0.0,0.0,0,0,1
172,0.5519412381951732,0.7770833333333333,0.09965686274509802,0.22081784386617098,0.07448733413751508,0,0,1
173,0.0,0.0,0.0,0.0,0.0,1,0,0
174,0.0,0.0,0.10078431372549018,0.21338289962825277,0.0753015681544029,1,0,0
175,0.0,0.0,0.09289215686274509,0.21524163568773236,0.08323281061519903,0,0,1
176,0.7848898216159497,0.8072916666666666,0.0814705882352941,0.2013382899628253,0.1206574185765983,1,0,0
177,0.9433368310598111,0.8604166666666666,0.06323529411764706,0.2639405204460966,0.212605548854041,1,0,0
178,0.8866736621196223,0.8927083333333333,0.10553921568627452,0.21561338289962825,0.07789505428226778,1,0,0
179,0.6915005246589717,0.7666666666666666,0.10137254901960784,0.22007434944237916,0.07337153196622437,0,1,0
180,0.8478488982161595,0.8,0.06975490196078432,0.24014869888475837,0.1643546441495778,1,0,0
181,0.0,0.0,0.0,0.0,0.0,1,0,0
182,0.0,0.0,0.10808823529411765,0.21598513011152412,0.0686972255729795,0,0,1
183,0.0,0.0,0.0,0.0,0.0,1,0,0
184,0.0,0.0,0.0,0.0,0.0,1,0,0
185,0.0,0.0,0.0,0.0,0.0,0,0,1
186,0.0,0.0,0.0,0.0,0.0,0,1,0
187,0.6190975865687304,0.790625,0.16965686274509803,0.22490706319702602,0.04933655006031363,0,0,1
188,0.8908709338929696,0.8760416666666666,0.09068627450980393,0.21821561338289963,0.09665259348612787,0,0,1
189,0.6159496327387198,0.4583333333333333,0.07196078431372549,0.23568773234200743,0.1281664656212304,1,0,0
190,0.6442812172088143,0.7708333333333334,0.12617647058823528,0.2171003717472119,0.06016284680337756,0,0,1
191,0.714585519412382,0.64375,0.09338235294117647,0.2171003717472119,0.08308202653799758,0,0,1
192,0.7408184679958028,0.7614583333333333,0.12107843137254902,0.2148698884758364,0.06275633293124246,0,0,1
193,0.7775445960125918,0.746875,0.09024509803921568,0.21598513011152415,0.08775633293124245,0,0,1
194,0.7313746065057712,0.75625,0.08142156862745098,0.22081784386617098,0.10268395657418575,0,0,1
195,0.7586568730325289,0.8302083333333333,0.1071078431372549,0.21375464684014872,0.07711097708082026,0,0,1
196,0.8488982161594963,0.8135416666666666,0.08200980392156863,0.22007434944237916,0.11534981905910735,0,1,0
197,0.5918153200419727,0.821875,0.2389705882352941,0.245724907063197,0.041676718938480094,1,0,0
198,0.0,0.0,0.07274509803921568,0.22639405204460966,0.1281061519903498,1,0,0
199,0.8058761804826863,0.9458333333333333,0.18387254901960787,0.20468401486988846,0.05099517490952955,0,1,0
200,0.0,0.0,0.055196078431372544,0.3252788104089219,0.25331724969843183,1,0,0
201,0.0,0.0,0.0734313725490196,0.22639405204460963,0.12605548854041015,1,0,0
202,0.7911857292759706,0.8312499999999999,0.08274509803921568,0.21598513011152415,0.10714716525934861,1,0,0
203,0.9055613850996852,0.8364583333333333,0.06230392156862745,0.2645353159851301,0.19873341375150785,1,0,0
204,0.0,0.0,0.10823529411764705,0.2050557620817844,0.07367310012062726,0,1,0
205,0.8352570828961176,0.8010416666666667,0.07230392156862744,0.2353159851301115,0.13284077201447525,0,1,0
206,0.7607555089192025,0.8427083333333333,0.11519607843137254,0.19427509293680292,0.07349215922798552,0,0,1
207,0.7513116474291711,0.771875,0.11093137254901961,0.19464684014869885,0.0764475271411339,1,0,0
208,0.8132214060860441,0.8854166666666666,0.15465686274509804,0.2171003717472119,0.05392038600723763,0,0,1
209,0.7880377754459601,0.8083333333333333,0.14436274509803923,0.2169516728624535,0.05624246079613993,0,0,1
210,0.8919202518363064,0.8458333333333333,0.07421568627450979,0.2278810408921933,0.13042822677925212,1,0,0
211,0.8530954879328436,0.7364583333333333,0.07686274509803923,0.23011152416356875,0.11628468033775634,1,0,0
212,0.863588667366212,0.8447916666666666,0.09,0.20059479553903342,0.09876357056694812,1,0,0
213,0.7932843651626443,0.9,0.173921568627451,0.2241635687732342,0.04981905910735826,1,0,0
214,0.7932843651626443,0.6729166666666666,0.09509803921568627,0.19420074349442376,0.09348612786489746,0,0,1
215,0.7785939139559287,0.803125,0.08730392156862744,0.1994795539033457,0.10585042219541617,0,0,1
216,0.8058761804826863,0.8197916666666667,0.06357843137254901,0.24684014869888476,0.20295536791314836,1,0,0
217,0.8226652675760756,0.7604166666666666,0.07524509803921568,0.21115241635687731,0.1405307599517491,1,0,0
218,0.0,0.0,0.0,0.0,0.0,1,0,0
219,0.6663168940188877,0.5927083333333333,0.08362745098039215,0.22193308550185872,0.09695416164053075,0,0,1
220,0.8279118572927597,0.8354166666666667,0.08583333333333332,0.19970260223048325,0.1085946924004825,1,0,0
221,0.9727177334732424,0.9020833333333333,0.06151960784313726,0.27836431226765795,0.22391435464414958,0,1,0
222,0.534102833158447,0.7916666666666666,0.16862745098039214,0.22639405204460963,0.04957780458383595,0,0,1
223,0.7964323189926548,0.7427083333333333,0.07539215686274509,0.22973977695167283,0.11688781664656211,0,0,1
224,0.0,0.0,0.0,0.0,0.0,0,0,1
225,0.8184679958027282,0.8104166666666667,0.09313725490196079,0.198364312267658,0.09378769601930036,1,0,0
226,0.9401888772298006,0.8375,0.06098039215686273,0.2754646840148699,0.20687575392038599,1,0,0
227,0.9097586568730326,0.9385416666666666,0.11568627450980391,0.19776951672862453,0.07168275030156816,0,1,0
228,0.9464847848898217,0.8010416666666667,0.05700980392156863,0.3026022304832714,0.2720144752714113,0,0,1
229,0.9412381951731374,0.859375,0.06769607843137254,0.22788104089219327,0.17279855247285886,0,1,0
230,0.80797481636936,0.8895833333333333,0.1228921568627451,0.21338289962825277,0.06432448733413751,0,1,0
231,0.8835257082896117,0.76875,0.07588235294117647,0.23048327137546468,0.12201447527141134,1,0,0
232,0.6673662119622246,0.7375,0.18338235294117644,0.22490706319702602,0.04767792521109771,1,0,0
233,0.0,0.0,0.0,0.0,0.0,0,1,0
234,0.8520461699895069,0.9447916666666667,0.15245098039215688,0.2178438661710037,0.05458383594692401,1,0,0
235,0.8415529905561385,0.9041666666666667,0.1196078431372549,0.216728624535316,0.06516887816646562,0,1,0
236,0.6652675760755509,0.9770833333333333,0.28897058823529415,0.2501858736059479,0.04034981905910735,1,0,0
237,0.0,0.0,0.07318627450980392,0.22973977695167283,0.12424607961399274,1,0,0
238,0.0,0.0,0.21862745098039216,0.23643122676579928,0.043365500603136306,0,1,0
239,0.8562434417628542,0.8822916666666667,0.11774509803921568,0.19501858736059477,0.07162243667068759,1,0,0
240,0.8593913955928647,0.9166666666666666,0.14019607843137255,0.19970260223048325,0.060464414957780446,0,0,1
241,0.7313746065057712,0.81875,0.10666666666666666,0.1952416356877323,0.07946320868516284,0,1,0
242,0.0,0.0,0.0,0.0,0.0,0,0,1
243,0.8772298006295908,0.8375,0.08848039215686275,0.21449814126394048,0.09303377563329313,0,0,1
244,0.0,0.0,0.08700980392156862,0.18141263940520447,0.07297949336550061,0,0,1
245,0.0,0.0,0.07455882352941177,0.18810408921933086,0.09016887816646561,1,0,0
246,0.0,0.0,0.07098039215686275,0.1899628252788104,0.09870325693606753,1,0,0
247,0.9097586568730326,0.9354166666666667,0.1284313725490196,0.21449814126394048,0.06396260554885404,0,1,0
248,0.0,0.0,0.06950980392156864,0.19219330855018588,0.104583835946924,1,0,0
249,0.8551941238195173,0.809375,0.07882352941176471,0.20706319702602227,0.12493968636911941,1,0,0
250,0.0,0.0,0.0,0.0,0.0,0,1,0
251,0.9223504721930745,0.7229166666666667,0.06343137254901961,0.2568773234200743,0.19737635705669482,1,0,0
252,0.6883525708289612,0.8260416666666667,0.08593137254901961,0.2137546468401487,0.10042219541616404,0,0,1
253,0.8184679958027282,0.8333333333333334,0.08142156862745098,0.21598513011152415,0.11127864897466827,0,0,1
254,0.70199370409234,0.8729166666666667,0.1107843137254902,0.2118959107806691,0.0712303980699638,0,0,1
255,0.8467995802728226,0.875,0.12019607843137255,0.19553903345724907,0.07017490952955369,0,0,1
256,0.7880377754459601,0.803125,0.09779411764705882,0.21449814126394048,0.08670084439083232,0,0,1
257,0.85099685204617,0.7791666666666667,0.10171568627450979,0.19613382899628248,0.08392641737032569,1,0,0
258,0.0,0.0,0.13823529411764707,0.2063197026022305,0.058956574185765984,0,0,1
259,0.0,0.0,0.1017156862745098,0.20223048327137547,0.07916164053075996,0,0,1
260,0.0,0.0,0.0,0.0,0.0,1,0,0
261,0.0,0.0,0.0,0.0,0.0,1,0,0
262,0.0,0.0,0.06019607843137254,0.28364312267657993,0.19677322074788903,0,1,0
263,0.0,0.0,0.0,0.0,0.0,1,0,0
264,0.0,0.0,0.0,0.0,0.0,1,0,0
265,0.0,0.0,0.1571078431372549,0.2278810408921933,0.05093486127864898,1,0,0
266,0.0,0.0,0.0,0.0,0.0,0,0,1
267,0.0,0.0,0.0,0.0,0.0,1,0,0
268,0.8499475341028332,0.725,0.05504901960784314,0.33308550185873603,0.2804583835946924,1,0,0
269,0.7869884575026234,0.8583333333333333,0.2159313725490196,0.23234200743494424,0.04439083232810615,0,0,1
270,0.7544596012591815,0.7552083333333334,0.0982843137254902,0.21561338289962825,0.0793425814234017,1,0,0
271,0.7628541448058762,0.6552083333333333,0.07274509803921568,0.23457249070631966,0.12705066344993968,0,0,1
272,0.6348373557187829,0.725,0.08205882352941177,0.2200743494423792,0.10419179734620022,0,0,1
273,0.0,0.0,0.05093137254901961,0.40892193308550184,0.34378769601930037,1,0,0
274,0.7397691500524659,0.7395833333333334,0.12470588235294117,0.21672862453531597,0.06139927623642943,1,0,0
275,0.0,0.0,0.0,0.0,0.0,0,1,0
276,0.8908709338929696,0.8854166666666666,0.0882843137254902,0.2171003717472119,0.0942400482509047,1,0,0
277,0.0,0.0,0.0,0.0,0.0,1,0,0
278,0.0,0.0,0.0,0.0,0.0,1,0,0
279,0.8719832109129066,0.9208333333333333,0.15024509803921565,0.20081784386617102,0.05814234016887817,1,0,0
280,0.0,0.0,0.05509803921568627,0.32996282527881043,0.26085645355850423,1,0,0
281,0.0,0.0,0.07377450980392156,0.23122676579925644,0.12107961399276236,0,1,0
282,0.0,0.0,0.0,0.0,0.0,0,1,0
283,0.8667366211962225,0.8979166666666667,0.11225490196078432,0.21263940520446095,0.07002412545235223,0,1,0
284,0.8940188877229801,0.7604166666666666,0.0,0.0,0.0,1,0,0
285,0.8709338929695698,0.8697916666666666,0.10073529411764705,0.21732342007434943,0.077291917973462,0,1,0
286,0.8866736621196223,0.853125,0.08661764705882352,0.2215613382899628,0.10012062726176116,1,0,0
287,0.8730325288562435,0.9427083333333334,0.1969607843137255,0.2241635687732342,0.04873341375150784,0,0,1
288,0.895068205666317,0.9666666666666667,0.18093137254901961,0.22007434944237916,0.05099517490952954,0,0,1
289,0.8426023084994754,0.8624999999999999,0.09019607843137253,0.21635687732342007,0.09710494571773222,0,1,0
290,0.9233997901364114,0.7864583333333334,0.0561764705882353,0.3282527881040892,0.25934861278648974,1,0,0
291,0.7880377754459601,0.8322916666666667,0.10112745098039215,0.19390334572490703,0.08564535585042218,0,1,0
292,0.0,0.0,0.05377450980392157,0.33680297397769515,0.2955367913148371,0,1,0
293,0.8677859391395593,0.7979166666666666,0.07299019607843137,0.23308550185873605,0.14490349819059106,0,0,1
294,0.0,0.0,0.05269607843137254,0.366542750929368,0.2940289505428227,1,0,0
295,0.9328436516264429,0.96875,0.12524509803921569,0.20208178438661709,0.06884800965018094,1,0,0
296,0.0,0.0,0.23308823529411762,0.23457249070631972,0.04258142340168878,0,0,1
297,0.9496327387198321,0.840625,0.05397058823529412,0.3353159851301115,0.33323281061519905,1,0,0
298,0.8121720881427072,0.8770833333333333,0.10558823529411762,0.21598513011152412,0.07735223160434258,1,0,0
299,0.0,0.0,0.09607843137254903,0.21226765799256506,0.08060916767189384,0,1,0
300,0.0,0.0,0.06799019607843138,0.23494423791821561,0.1519903498190591,0,1,0
301,0.8006295907660022,0.7666666666666666,0.09019607843137256,0.1994795539033457,0.0991556091676719,0,1,0
302,0.0,0.0,0.06901960784313725,0.23457249070631972,0.14701447527141134,1,0,0
303,0.8300104931794334,0.9333333333333333,0.22696078431372546,0.23643122676579922,0.04393848009650181,0,0,1
304,0.8866736621196223,0.8781249999999999,0.10112745098039216,0.19836431226765797,0.08326296743063932,0,1,0
305,0.695697796432319,0.7770833333333333,0.0809313725490196,0.2078066914498141,0.11731001206272619,0,0,1
306,0.8982161594963274,0.7822916666666666,0.060588235294117644,0.2631970260223048,0.2322074788902292,1,0,0
307,0.8415529905561385,0.9052083333333333,0.13259803921568628,0.2171003717472119,0.06016284680337756,1,0,0
308,0.80797481636936,0.7729166666666667,0.0859313725490196,0.20297397769516728,0.10639324487334137,1,0,0
309,0.0,0.0,0.11818627450980392,0.21301115241635685,0.0637816646562123,1,0,0
310,0.9233997901364114,0.8312499999999999,0.05700980392156864,0.3159851301115241,0.25784077201447525,0,1,0
311,0.8604407135362014,0.840625,0.09583333333333334,0.21598513011152415,0.08805790108564535,1,0,0
312,0.8090241343126968,0.875,0.12181372549019609,0.2171003717472119,0.06396260554885404,0,1,0
