,home_team_api_id,away_team_api_id,date,home_overall_rating,away_overall_rating,bet_statistics_home,bet_statistics_draw,bet_statistics_away,Home_Win,Draw,Away_Win
0,9823,9810,2009-04-11 00:00:00,885.0,801.0,11.620000000000001,45.3,84.5,1,0,0
0,8597,8596,2009-04-11 00:00:00,697.0,712.0,18.700000000000003,29.45,29.75,1,0,0
0,8634,8479,2009-04-11 00:00:00,815.0,714.0,10.27,64.5,144.0,1,0,0
0,9993,10000,2009-04-11 00:00:00,649.0,669.0,16.689999999999998,29.85,33.849999999999994,0,0,1
0,9985,9994,2009-04-11 00:00:00,757.0,630.0,11.979999999999999,38.58,74.0,1,0,0
0,9860,9925,2009-04-11 00:00:00,711.0,825.0,41.6,30.9,15.600000000000001,0,1,0
0,9998,8203,2009-04-11 00:00:00,563.0,619.0,20.63,29.25,25.040000000000003,0,0,1
0,9986,9996,2009-04-11 00:00:00,574.0,421.0,17.91,29.099999999999998,30.849999999999994,1,0,0
0,9984,4049,2009-04-11 00:00:00,718.0,419.0,12.69,35.75,63.3,1,0,0
0,10205,9864,2009-04-11 00:00:00,864.0,758.0,18.479999999999997,29.4,31.450000000000003,0,0,1
0,8429,9938,2009-04-11 00:00:00,687.0,694.0,24.41,29.2,21.84,0,0,1
0,8548,9927,2009-04-11 00:00:00,803.0,738.0,11.740000000000002,41.8,82.5,1,0,0
0,9748,9829,2009-04-12 00:00:00,875.0,767.0,12.209999999999999,37.260000000000005,82.85,0,1,0
0,9869,10267,2009-04-12 00:00:00,649.0,858.0,29.4,29.4,19.25,0,0,1
0,9783,9906,2009-04-12 00:00:00,816.0,876.0,22.21,29.249999999999996,24.680000000000003,0,0,1
0,8371,8315,2009-04-12 00:00:00,767.0,793.0,18.5,28.85,32.15,1,0,0
0,8661,9865,2009-04-12 00:00:00,816.0,794.0,18.41,29.48,31.4,1,0,0
0,8633,10281,2009-04-12 00:00:00,914.0,806.0,11.219999999999999,48.25,97.5,1,0,0
0,10252,8668,2009-04-12 00:00:00,856.0,855.0,19.6,29.2,30.1,0,1,0
0,9991,10001,2009-04-12 00:00:00,0.0,0.0,15.89,30.099999999999998,37.2,1,0,0
0,8696,8603,2009-04-12 00:00:00,821.0,731.0,18.06,29.500000000000004,32.45,0,0,1
0,8456,9879,2009-04-12 00:00:00,845.0,830.0,16.81,30.25,37.989999999999995,0,0,1
0,8690,8600,2009-04-12 00:00:00,734.0,820.0,21.259999999999998,27.650000000000002,27.03,0,0,1
0,8635,8342,2009-04-12 00:00:00,785.0,758.0,15.24,30.599999999999994,41.21,1,0,0
0,8593,8525,2009-04-12 00:00:00,798.0,666.0,10.589999999999998,51.5,113.0,1,0,0
0,10235,9791,2009-04-12 00:00:00,765.0,684.0,12.61,35.08,65.5,1,0,0
0,10228,6601,2009-04-12 00:00:00,781.0,556.0,11.83,40.66,75.0,1,0,0
0,8674,8277,2009-04-12 00:00:00,772.0,640.0,14.16,32.25,46.6,0,0,1
0,8639,9847,2009-04-12 00:00:00,794.0,828.0,19.400000000000002,26.75,31.700000000000003,0,1,0
0,8302,8305,2009-04-12 00:00:00,877.0,829.0,13.66,33.35,59.45,0,0,1
0,8388,8558,2009-04-12 00:00:00,695.0,808.0,22.37,29.099999999999998,24.5,0,1,0
0,8592,9855,2009-04-12 00:00:00,839.0,753.0,12.09,38.230000000000004,86.5,1,0,0
0,10269,9790,2009-04-12 00:00:00,825.0,832.0,18.95,29.849999999999998,29.499999999999996,1,0,0
0,8178,8697,2009-04-12 00:00:00,783.0,865.0,20.98,30.15,25.580000000000002,0,1,0
0,9800,10251,2009-04-13 00:00:00,629.0,720.0,23.34,29.0,22.810000000000002,0,1,0
0,7992,10214,2009-04-13 00:00:00,454.0,709.0,26.58,26.58,21.08,0,0,1
0,9987,9991,2009-04-17 00:00:00,704.0,661.0,22.029999999999998,28.800000000000004,23.56,0,1,0
0,10213,6403,2009-04-17 00:00:00,597.0,557.0,18.560000000000002,27.08,31.250000000000004,0,0,1
0,10189,8398,2009-04-17 00:00:00,863.0,756.0,12.069999999999999,40.68,80.3,1,0,0
0,8028,8673,2009-04-17 00:00:00,204.0,263.0,0.0,0.0,0.0,0,0,1
0,2186,8025,2009-04-17 00:00:00,239.0,464.0,0.0,0.0,0.0,0,1,0
0,9791,9761,2009-04-17 00:00:00,699.0,735.0,21.709999999999997,29.7,23.13,1,0,0
0,8479,8633,2009-04-18 00:00:00,792.0,912.0,52.25,33.45,13.910000000000002,0,0,1
0,8549,9879,2009-04-18 00:00:00,815.0,830.0,19.8,29.2,28.25,0,1,0
0,9925,8485,2009-04-18 00:00:00,829.0,735.0,11.71,41.7,77.5,1,0,0
0,9864,8661,2009-04-18 00:00:00,758.0,814.0,17.2,29.75,34.25,0,1,0
0,9938,8597,2009-04-18 00:00:00,714.0,701.0,14.979999999999999,31.2,41.8,0,1,0
0,8315,9783,2009-04-18 00:00:00,775.0,793.0,18.8,29.35,29.75,0,0,1
0,8305,8634,2009-04-18 00:00:00,827.0,920.0,61.25,36.56,12.899999999999999,0,0,1
0,10214,10264,2009-04-18 00:00:00,721.0,769.0,21.459999999999997,26.58,25.73,0,1,0
0,8464,9803,2009-04-18 00:00:00,743.0,602.0,16.21,30.599999999999994,34.9,0,1,0
0,2183,8030,2009-04-18 00:00:00,110.0,133.0,0.0,0.0,0.0,0,1,0
0,8472,8667,2009-04-18 00:00:00,746.0,798.0,17.04,29.7,35.85,1,0,0
0,10229,8277,2009-04-18 00:00:00,796.0,633.0,10.66,51.25,102.0,0,0,1
0,8526,8674,2009-04-18 00:00:00,515.0,709.0,24.3,29.55,20.71,0,0,1
0,10252,8654,2009-04-18 00:00:00,874.0,734.0,15.049999999999999,31.2,45.7,0,1,0
0,10235,8611,2009-04-18 00:00:00,771.0,791.0,22.55,29.700000000000003,22.11,1,0,0
0,9885,8636,2009-04-18 00:00:00,904.0,920.0,22.88,26.880000000000003,24.8,0,1,0
0,8462,8559,2009-04-18 00:00:00,838.0,803.0,18.11,29.2,32.3,1,0,0
0,10194,8655,2009-04-18 00:00:00,790.0,831.0,20.78,28.95,26.63,1,0,0
0,9853,8639,2009-04-18 00:00:00,797.0,821.0,25.799999999999997,26.8,21.95,1,0,0
0,7819,8481,2009-04-18 00:00:00,781.0,781.0,19.75,26.139999999999997,30.699999999999996,0,0,1
0,9855,9941,2009-04-18 00:00:00,752.0,797.0,27.55,26.129999999999995,21.3,1,0,0
0,9906,8388,2009-04-18 00:00:00,878.0,766.0,12.08,39.8,77.0,1,0,0
0,9874,8583,2009-04-18 00:00:00,786.0,787.0,17.49,27.0,36.730000000000004,0,0,1
0,6493,9930,2009-04-18 00:00:00,588.0,665.0,0.0,0.0,0.0,0,0,1
0,8066,8429,2009-04-18 00:00:00,692.0,675.0,18.550000000000004,29.45,29.049999999999997,0,1,0
0,9927,9800,2009-04-18 00:00:00,742.0,620.0,15.770000000000001,30.75,37.39,0,0,1
0,10233,8543,2009-04-18 00:00:00,828.0,816.0,15.990000000000002,29.0,41.349999999999994,0,0,1
0,7844,9768,2009-04-18 00:00:00,674.0,811.0,36.98,28.8,16.28,0,0,1
0,2182,8244,2009-04-18 00:00:00,504.0,63.0,0.0,0.0,0.0,0,1,0
0,4049,9986,2009-04-18 00:00:00,559.0,586.0,30.229999999999997,26.55,14.979999999999999,1,0,0
0,8721,8178,2009-04-18 00:00:00,839.0,862.0,16.990000000000002,30.150000000000002,34.65,1,0,0
0,9810,9788,2009-04-18 00:00:00,726.0,797.0,18.46,29.5,30.399999999999995,1,0,0
0,9912,9823,2009-04-18 00:00:00,789.0,888.0,60.5,34.65,13.249999999999998,0,0,1
0,8722,10269,2009-04-18 00:00:00,799.0,829.0,29.650000000000002,29.9,18.650000000000002,0,0,1
0,9911,9789,2009-04-18 00:00:00,793.0,847.0,25.37,29.150000000000002,21.31,0,0,1
0,9994,9993,2009-04-18 00:00:00,628.0,651.0,20.41,28.350000000000005,26.07,1,0,0
0,8295,8226,2009-04-18 00:00:00,774.0,810.0,24.76,29.45,21.58,0,1,0
0,8203,9984,2009-04-18 00:00:00,574.0,710.0,19.88,28.55,26.88,0,0,1
0,8020,8031,2009-04-18 00:00:00,460.0,177.0,0.0,0.0,0.0,1,0,0
0,9873,8682,2009-04-18 00:00:00,710.0,780.0,17.97,26.53,35.28,0,0,1
0,8569,8242,2009-04-18 00:00:00,181.0,117.0,0.0,0.0,0.0,1,0,0
0,10243,10179,2009-04-18 00:00:00,715.0,688.0,0.0,0.0,0.0,0,1,0
0,9996,9985,2009-04-18 00:00:00,421.0,746.0,45.5,31.6,14.46,0,0,1
0,9824,10199,2009-04-18 00:00:00,464.0,590.0,0.0,0.0,0.0,0,0,1
0,10000,8571,2009-04-18 00:00:00,661.0,541.0,15.45,30.249999999999996,39.489999999999995,1,0,0
0,9829,9851,2009-04-18 00:00:00,767.0,811.0,22.910000000000004,26.119999999999997,25.349999999999998,1,0,0
0,8596,9860,2009-04-18 00:00:00,662.0,711.0,26.999999999999996,29.3,19.5,0,1,0
0,8342,9998,2009-04-18 00:00:00,746.0,566.0,10.71,52.1,100.5,1,0,0
0,9830,9831,2009-04-18 00:00:00,753.0,728.0,18.8,26.86,32.2,1,0,0
0,9847,9746,2009-04-19 00:00:00,841.0,715.0,11.219999999999999,45.4,98.5,1,0,0
0,10251,8548,2009-04-19 00:00:00,720.0,806.0,44.8,31.15,14.67,0,0,1
0,9827,9748,2009-04-19 00:00:00,858.0,878.0,22.75,26.529999999999998,25.05,1,0,0
0,8525,10217,2009-04-19 00:00:00,651.0,700.0,17.83,29.8,30.000000000000004,0,1,0
0,9908,10228,2009-04-19 00:00:00,666.0,755.0,22.049999999999997,29.8,22.6,1,0,0
0,7955,9931,2009-04-19 00:00:00,575.0,744.0,0.0,0.0,0.0,0,0,1
0,10192,9956,2009-04-19 00:00:00,635.0,691.0,0.0,0.0,0.0,1,0,0
0,8689,8592,2009-04-19 00:00:00,769.0,845.0,34.8,28.3,17.38,0,0,1
0,6601,8614,2009-04-19 00:00:00,496.0,709.0,19.200000000000003,29.650000000000002,26.78,1,0,0
0,8177,8697,2009-04-19 00:00:00,824.0,865.0,24.08,29.949999999999996,21.679999999999996,1,0,0
0,8530,9882,2009-04-19 00:00:00,812.0,851.0,20.580000000000002,26.16,29.099999999999998,1,0,0
0,10212,9807,2009-04-19 00:00:00,682.0,595.0,15.499999999999998,29.55,40.54,0,1,0
0,1957,1601,2009-04-19 00:00:00,349.0,379.0,0.0,0.0,0.0,1,0,0
0,7947,9999,2009-04-19 00:00:00,481.0,669.0,20.93,29.05,24.4,1,0,0
0,10001,8635,2009-04-19 00:00:00,618.0,785.0,37.5,30.4,15.7,0,0,1
0,7841,7992,2009-04-19 00:00:00,660.0,413.0,18.95,27.380000000000003,29.849999999999998,1,0,0
0,10238,9772,2009-04-19 00:00:00,601.0,840.0,44.9,30.25,14.78,0,0,1
0,8322,10265,2009-04-19 00:00:00,179.0,591.0,0.0,0.0,0.0,0,0,1
0,8603,9869,2009-04-19 00:00:00,741.0,725.0,14.959999999999999,31.6,44.379999999999995,1,0,0
0,8558,8696,2009-04-19 00:00:00,817.0,744.0,18.799999999999997,29.200000000000003,29.949999999999996,1,0,0
0,9865,8371,2009-04-19 00:00:00,795.0,764.0,19.5,28.849999999999998,28.650000000000002,1,0,0
0,10281,10205,2009-04-19 00:00:00,806.0,855.0,20.400000000000002,29.05,26.6,0,1,0
0,8600,8535,2009-04-19 00:00:00,850.0,867.0,24.9,26.75,23.000000000000004,1,0,0
0,8586,10261,2009-04-19 00:00:00,855.0,820.0,14.77,31.75,47.400000000000006,1,0,0
0,8640,8593,2009-04-19 00:00:00,822.0,793.0,20.400000000000002,29.6,24.9,1,0,0
0,8686,9888,2009-04-19 00:00:00,857.0,765.0,11.82,40.230000000000004,87.0,1,0,0
0,8540,9857,2009-04-19 00:00:00,667.0,748.0,15.419999999999998,29.75,44.15,1,0,0
0,8564,9804,2009-04-19 00:00:00,890.0,737.0,11.66,41.98,87.5,1,0,0
0,8529,9875,2009-04-19 00:00:00,798.0,824.0,21.810000000000002,25.91,27.250000000000004,1,0,0
0,8524,8690,2009-04-19 00:00:00,822.0,747.0,14.55,30.499999999999996,51.1,0,0,1
0,8551,8533,2009-04-19 00:00:00,788.0,774.0,20.779999999999998,23.540000000000003,32.45,0,0,1
0,9790,9904,2009-04-19 00:00:00,836.0,803.0,13.069999999999999,35.78,61.0,1,0,0
0,10267,8302,2009-04-19 00:00:00,882.0,859.0,19.150000000000002,29.25,29.15,1,0,0
0,10215,9773,2009-04-19 00:00:00,702.0,842.0,46.95,31.35,14.26,0,0,1
0,8456,8659,2009-04-19 00:00:00,863.0,767.0,14.35,32.25,51.55,1,0,0
0,9809,6421,2009-04-20 00:00:00,696.0,678.0,19.6,27.1,28.65,1,0,0
0,8633,8305,2009-04-21 00:00:00,913.0,829.0,11.29,47.05,98.0,1,0,0
0,8650,9825,2009-04-21 00:00:00,902.0,860.0,15.830000000000002,30.75,41.75,0,1,0
0,8388,8315,2009-04-21 00:00:00,766.0,795.0,23.35,29.099999999999998,23.17,0,0,1
0,8455,8668,2009-04-22 00:00:00,923.0,843.0,12.87,35.55,72.25,0,1,0
0,9931,6493,2009-04-22 00:00:00,746.0,632.0,0.0,0.0,0.0,0,1,0
0,9930,10243,2009-04-22 00:00:00,656.0,699.0,0.0,0.0,0.0,0,0,1
0,9783,9865,2009-04-22 00:00:00,814.0,797.0,17.259999999999998,30.0,34.4,1,0,0
0,10260,8462,2009-04-22 00:00:00,913.0,825.0,11.19,47.45,108.0,1,0,0
0,10199,10179,2009-04-22 00:00:00,647.0,678.0,0.0,0.0,0.0,1,0,0
0,8634,8302,2009-04-22 00:00:00,921.0,854.0,12.120000000000001,41.400000000000006,73.0,1,0,0
0,8603,10267,2009-04-22 00:00:00,746.0,869.0,25.45,29.05,21.380000000000003,0,0,1
0,8371,9864,2009-04-22 00:00:00,777.0,759.0,19.25,29.150000000000002,29.299999999999997,0,0,1
0,10192,7955,2009-04-23 00:00:00,659.0,561.0,0.0,0.0,0.0,0,1,0
0,9956,9824,2009-04-23 00:00:00,681.0,522.0,0.0,0.0,0.0,1,0,0
0,10205,8479,2009-04-23 00:00:00,859.0,781.0,14.6,31.700000000000003,49.6,1,0,0
0,8661,10281,2009-04-23 00:00:00,816.0,806.0,18.05,29.45,32.1,1,0,0
0,9869,8558,2009-04-23 00:00:00,655.0,827.0,23.03,29.33,23.330000000000002,0,0,1
0,8696,9906,2009-04-23 00:00:00,814.0,870.0,25.14,29.15,21.58,1,0,0
0,9993,8342,2009-04-24 00:00:00,659.0,753.0,24.0,28.7,21.7,1,0,0
0,8614,8526,2009-04-24 00:00:00,701.0,517.0,15.91,30.5,37.46,0,1,0
0,8226,8177,2009-04-24 00:00:00,811.0,817.0,22.099999999999998,29.6,24.6,0,0,1
0,9748,9847,2009-04-24 00:00:00,864.0,841.0,15.43,29.45,46.8,0,1,0
0,10264,7992,2009-04-24 00:00:00,769.0,443.0,12.59,34.95,66.75,1,0,0
0,8031,2186,2009-04-24 00:00:00,177.0,241.0,0.0,0.0,0.0,1,0,0
0,10265,8020,2009-04-24 00:00:00,655.0,464.0,0.0,0.0,0.0,1,0,0
0,8535,8686,2009-04-25 00:00:00,877.0,866.0,21.509999999999998,27.8,25.959999999999997,1,0,0
0,9904,8722,2009-04-25 00:00:00,803.0,764.0,16.79,30.05,35.33,1,0,0
0,9998,10001,2009-04-25 00:00:00,608.0,621.0,30.849999999999994,29.2,17.810000000000002,0,0,1
0,9803,6601,2009-04-25 00:00:00,606.0,556.0,16.43,30.349999999999994,34.58,0,1,0
0,8464,9761,2009-04-25 00:00:00,742.0,737.0,18.26,29.3,29.650000000000002,0,0,1
0,10228,8611,2009-04-25 00:00:00,764.0,782.0,21.709999999999997,29.400000000000002,23.3,0,1,0
0,9791,8640,2009-04-25 00:00:00,699.0,821.0,47.45,31.65,14.27,0,0,1
0,10260,8586,2009-04-25 00:00:00,912.0,859.0,12.799999999999999,36.739999999999995,70.6,1,0,0
0,8654,8455,2009-04-25 00:00:00,735.0,897.0,41.88,30.05,16.07,0,0,1
0,8668,8456,2009-04-25 00:00:00,843.0,866.0,16.33,30.449999999999996,39.23,0,0,1
0,9879,10194,2009-04-25 00:00:00,830.0,789.0,15.790000000000001,30.450000000000003,42.629999999999995,1,0,0
0,8559,10252,2009-04-25 00:00:00,816.0,856.0,25.71,29.1,21.769999999999996,0,1,0
0,9768,10213,2009-04-25 00:00:00,806.0,543.0,11.04,44.4,97.5,1,0,0
0,8533,8600,2009-04-25 00:00:00,774.0,848.0,19.950000000000003,26.41,29.750000000000004,0,0,1
0,8697,9911,2009-04-25 00:00:00,856.0,784.0,12.91,36.63,62.75,1,0,0
0,8178,8295,2009-04-25 00:00:00,861.0,781.0,12.32,38.959999999999994,70.3,0,0,1
0,9789,9790,2009-04-25 00:00:00,847.0,820.0,20.81,29.6,25.6,1,0,0
0,8571,4049,2009-04-25 00:00:00,666.0,563.0,13.729999999999999,32.55,51.25,0,1,0
0,9994,9996,2009-04-25 00:00:00,681.0,421.0,16.1,29.650000000000002,36.629999999999995,1,0,0
0,9985,8203,2009-04-25 00:00:00,745.0,618.0,10.779999999999998,50.0,100.0,1,0,0
0,10267,8634,2009-04-25 00:00:00,875.0,918.0,34.4,30.9,16.69,0,1,0
0,9864,9783,2009-04-25 00:00:00,755.0,808.0,18.5,29.450000000000003,30.099999999999998,0,1,0
0,9865,8388,2009-04-25 00:00:00,795.0,700.0,14.75,31.85,45.3,1,0,0
0,8635,7947,2009-04-25 00:00:00,785.0,415.0,10.42,54.5,116.0,1,0,0
0,9986,10000,2009-04-25 00:00:00,637.0,660.0,19.400000000000002,29.15,27.08,1,0,0
0,10269,9810,2009-04-25 00:00:00,828.0,726.0,12.469999999999999,38.28,69.0,1,0,0
0,8659,8472,2009-04-25 00:00:00,766.0,808.0,21.91,29.1,25.43,1,0,0
0,8025,1957,2009-04-25 00:00:00,348.0,349.0,0.0,0.0,0.0,1,0,0
0,8667,8650,2009-04-25 00:00:00,793.0,893.0,77.6,38.3,12.42,0,0,1
0,10179,9930,2009-04-25 00:00:00,686.0,652.0,0.0,0.0,0.0,1,0,0
0,8030,8322,2009-04-25 00:00:00,112.0,179.0,0.0,0.0,0.0,1,0,0
0,8242,2183,2009-04-25 00:00:00,167.0,217.0,0.0,0.0,0.0,0,1,0
0,1601,8569,2009-04-25 00:00:00,323.0,159.0,0.0,0.0,0.0,0,0,1
0,9823,10189,2009-04-25 00:00:00,891.0,863.0,14.350000000000001,33.099999999999994,47.3,0,0,1
0,6493,10199,2009-04-25 00:00:00,639.0,644.0,0.0,0.0,0.0,1,0,0
0,8398,8721,2009-04-26 00:00:00,695.0,839.0,47.55,32.5,14.42,1,0,0
0,9773,10238,2009-04-26 00:00:00,839.0,618.0,10.599999999999998,50.95,115.0,1,0,0
0,9788,9912,2009-04-26 00:00:00,798.0,775.0,17.54,29.45,33.5,0,1,0
0,8655,8528,2009-04-26 00:00:00,831.0,814.0,17.18,30.15,35.33,1,0,0
0,7955,9956,2009-04-26 00:00:00,569.0,691.0,0.0,0.0,0.0,1,0,0
0,9825,8549,2009-04-26 00:00:00,869.0,808.0,13.179999999999998,35.65,65.75,1,0,0
0,9824,9931,2009-04-26 00:00:00,528.0,753.0,0.0,0.0,0.0,0,0,1
0,9999,9991,2009-04-26 00:00:00,660.0,731.0,27.28,29.2,19.21,0,0,1
0,9984,9987,2009-04-26 00:00:00,713.0,713.0,0.0,0.0,0.0,0,0,1
0,10243,10192,2009-04-26 00:00:00,717.0,716.0,0.0,0.0,0.0,1,0,0
0,9772,10212,2009-04-26 00:00:00,840.0,685.0,12.62,35.35,64.5,1,0,0
0,8479,8661,2009-04-26 00:00:00,718.0,816.0,20.43,29.080000000000002,26.48,0,0,1
0,9807,10214,2009-04-26 00:00:00,523.0,726.0,22.850000000000005,26.709999999999997,23.799999999999997,0,0,1
0,8682,9829,2009-04-26 00:00:00,786.0,769.0,20.32,26.159999999999997,29.35,0,0,1
0,8639,8592,2009-04-26 00:00:00,805.0,838.0,23.25,26.709999999999997,24.360000000000003,0,0,1
0,8481,9830,2009-04-26 00:00:00,740.0,758.0,18.450000000000003,26.529999999999998,34.03,1,0,0
0,9831,9853,2009-04-26 00:00:00,791.0,800.0,20.470000000000002,27.18,27.9,1,0,0
0,9874,9873,2009-04-26 00:00:00,786.0,721.0,17.299999999999997,26.73,37.900000000000006,0,1,0
0,9941,8689,2009-04-26 00:00:00,797.0,756.0,14.830000000000002,29.3,50.15,0,1,0
0,8673,2182,2009-04-26 00:00:00,321.0,572.0,0.0,0.0,0.0,0,1,0
0,8244,8028,2009-04-26 00:00:00,123.0,204.0,0.0,0.0,0.0,0,0,1
0,9888,8530,2009-04-26 00:00:00,767.0,782.0,13.42,27.269999999999996,40.13,1,0,0
0,8543,8524,2009-04-26 00:00:00,825.0,810.0,16.17,28.950000000000003,40.38,0,0,1
0,9857,10233,2009-04-26 00:00:00,737.0,837.0,27.379999999999995,27.700000000000003,20.580000000000002,1,0,0
0,9882,8529,2009-04-26 00:00:00,815.0,806.0,18.700000000000003,27.450000000000003,31.85,0,1,0
0,8564,8540,2009-04-26 00:00:00,893.0,830.0,13.06,33.8,66.05,1,0,0
0,9746,9855,2009-04-26 00:00:00,719.0,742.0,25.770000000000003,26.48,22.25,0,0,1
0,8690,9885,2009-04-26 00:00:00,668.0,880.0,42.23,30.150000000000002,15.55,0,1,0
0,9875,8636,2009-04-26 00:00:00,811.0,921.0,35.199999999999996,27.700000000000003,17.66,1,0,0
0,8558,8603,2009-04-26 00:00:00,827.0,740.0,19.049999999999997,29.25,29.150000000000002,1,0,0
0,9809,7841,2009-04-26 00:00:00,700.0,655.0,17.619999999999997,27.650000000000002,32.85,0,0,1
0,8305,10205,2009-04-26 00:00:00,753.0,780.0,22.0,28.900000000000002,24.45,0,0,1
0,10281,8371,2009-04-26 00:00:00,792.0,763.0,18.85,29.0,29.58,0,1,0
0,9804,8551,2009-04-26 00:00:00,725.0,785.0,14.400000000000002,25.500000000000004,35.88,1,0,0
0,8674,8525,2009-04-26 00:00:00,695.0,587.0,13.620000000000001,32.3,54.0,0,1,0
0,8593,10229,2009-04-26 00:00:00,777.0,753.0,16.759999999999998,30.249999999999996,32.849999999999994,0,1,0
0,8583,7819,2009-04-26 00:00:00,777.0,775.0,18.01,26.979999999999997,34.68,1,0,0
0,10217,10235,2009-04-26 00:00:00,689.0,767.0,27.14,29.9,19.0,0,0,1
0,8302,8633,2009-04-26 00:00:00,846.0,896.0,23.9,29.250000000000004,22.15,0,0,1
0,8315,8696,2009-04-26 00:00:00,779.0,813.0,18.75,29.05,29.999999999999996,1,0,0
0,9906,9869,2009-04-26 00:00:00,878.0,655.0,12.41,39.1,68.5,1,0,0
0,8277,9908,2009-04-26 00:00:00,632.0,721.0,19.15,29.45,27.4,1,0,0
0,6403,10215,2009-04-27 00:00:00,615.0,702.0,19.15,27.08,29.5,0,1,0
0,6421,7844,2009-04-27 00:00:00,742.0,675.0,20.7,26.66,26.75,0,1,0
0,10261,8462,2009-04-27 00:00:00,827.0,825.0,18.0,30.1,32.55,0,1,0
0,9851,9827,2009-04-29 00:00:00,741.0,836.0,24.779999999999998,26.98,22.68,0,0,1
0,8569,8031,2009-05-01 00:00:00,121.0,222.0,0.0,0.0,0.0,1,0,0
0,8028,10265,2009-05-01 00:00:00,204.0,596.0,0.0,0.0,0.0,0,1,0
0,8342,9994,2009-05-01 00:00:00,755.0,596.0,12.889999999999999,34.75,61.4,0,0,1
0,7841,10264,2009-05-01 00:00:00,655.0,768.0,26.48,27.35,20.650000000000002,0,1,0
0,9911,9904,2009-05-01 00:00:00,792.0,809.0,18.01,30.15,32.05,0,0,1
0,8596,9927,2009-05-02 00:00:00,640.0,742.0,21.439999999999998,28.900000000000002,23.92,1,0,0
0,9991,9984,2009-05-02 00:00:00,732.0,709.0,12.2,37.83,68.5,1,0,0
0,8592,9941,2009-05-02 00:00:00,844.0,808.0,13.96,31.200000000000003,56.55,0,1,0
0,10001,9999,2009-05-02 00:00:00,693.0,654.0,14.000000000000002,32.300000000000004,47.8,1,0,0
0,10214,9772,2009-05-02 00:00:00,716.0,836.0,33.300000000000004,28.55,17.22,1,0,0
0,10215,9768,2009-05-02 00:00:00,712.0,813.0,47.75,31.4,14.16,0,1,0
0,9829,8583,2009-05-02 00:00:00,769.0,777.0,18.11,27.0,34.35,0,0,1
0,9853,8481,2009-05-02 00:00:00,784.0,740.0,16.7,28.7,37.98,0,1,0
0,9873,9748,2009-05-02 00:00:00,714.0,791.0,40.08,29.25,16.11,1,0,0
0,8689,8639,2009-05-02 00:00:00,753.0,808.0,25.770000000000003,26.759999999999998,22.01,1,0,0
0,8388,9864,2009-05-02 00:00:00,625.0,760.0,26.4,29.75,20.25,1,0,0
0,8633,8634,2009-05-02 00:00:00,903.0,932.0,22.560000000000002,29.65,23.55,0,0,1
0,10205,8302,2009-05-02 00:00:00,854.0,857.0,20.78,29.45,25.7,0,0,1
0,9996,9993,2009-05-02 00:00:00,418.0,659.0,22.650000000000002,28.75,22.63,1,0,0
0,8485,9925,2009-05-02 00:00:00,718.0,829.0,45.3,31.550000000000004,14.510000000000002,0,0,1
0,9855,9831,2009-05-02 00:00:00,738.0,787.0,19.85,26.26,30.300000000000004,0,1,0
0,7819,8682,2009-05-02 00:00:00,775.0,758.0,18.900000000000002,26.83,31.95,1,0,0
0,8429,8597,2009-05-02 00:00:00,693.0,701.0,20.35,29.2,25.400000000000002,1,0,0
0,7947,9998,2009-05-02 00:00:00,606.0,501.0,12.909999999999998,34.55,59.5,0,1,0
0,8203,9986,2009-05-02 00:00:00,697.0,637.0,20.55,28.949999999999996,25.02,1,0,0
0,8549,10260,2009-05-02 00:00:00,809.0,875.0,59.45,34.95,13.459999999999999,0,0,1
0,8456,8655,2009-05-02 00:00:00,866.0,831.0,16.68,30.099999999999998,36.800000000000004,1,0,0
0,8462,9825,2009-05-02 00:00:00,823.0,844.0,30.499999999999996,29.2,18.86,0,0,1
0,10194,8654,2009-05-02 00:00:00,785.0,730.0,21.23,29.05,26.029999999999998,0,0,1
0,8528,8559,2009-05-02 00:00:00,820.0,816.0,18.950000000000003,29.0,30.75,0,1,0
0,8673,8244,2009-05-02 00:00:00,183.0,63.0,0.0,0.0,0.0,1,0,0
0,1957,8242,2009-05-02 00:00:00,293.0,175.0,0.0,0.0,0.0,0,0,1
0,8020,8030,2009-05-02 00:00:00,467.0,179.0,0.0,0.0,0.0,1,0,0
0,8322,8025,2009-05-02 00:00:00,232.0,298.0,0.0,0.0,0.0,0,1,0
0,8455,9879,2009-05-02 00:00:00,925.0,823.0,13.32,34.1,63.75,1,0,0
0,8295,8398,2009-05-02 00:00:00,796.0,691.0,18.799999999999997,29.15,29.55,0,1,0
0,9912,10269,2009-05-02 00:00:00,774.0,839.0,37.33,30.25,16.22,0,1,0
0,9810,9789,2009-05-02 00:00:00,648.0,847.0,26.92,29.7,19.8,0,0,1
0,8721,8226,2009-05-02 00:00:00,839.0,821.0,13.28,34.98,57.55,1,0,0
0,10189,8178,2009-05-02 00:00:00,859.0,863.0,16.090000000000003,30.349999999999994,37.7,0,0,1
0,9823,9788,2009-05-02 00:00:00,902.0,783.0,11.219999999999999,47.0,91.0,1,0,0
0,10251,9938,2009-05-02 00:00:00,724.0,693.0,21.16,29.05,24.2,0,0,1
0,9800,8066,2009-05-02 00:00:00,626.0,686.0,20.1,29.1,25.8,0,0,1
0,9931,10179,2009-05-02 00:00:00,749.0,631.0,0.0,0.0,0.0,0,1,0
